index,herocompare,item0,item1,item2,item3,item4,item5,skill,itemhero,item_WR0,item_name0,item_WR1,item_name1,item_WR2,item_name2,item_WR3,item_name3,item_WR4,item_name4,item_WR5,item_name5,skill_WR,herocompare_name,itemhero_name
30,94,63.0,196.0,154.0,174.0,143.0,36.0,E,32,0.8827665107708869,Power Treads,0.33005468072491473,Diffusal Blade,0.770870923298372,Sange and Yasha,0.2266504291476461,Diffusal Blade,0.14540288253394296,Skull Basher,0.1858039944851817,Magic Wand,0.6266652515841116,Medusa,Riki
31,94,1.0,116.0,178.0,108.0,231.0,214.0,W,33,0.2963613035853785,Blink Dagger,0.6349594653054389,Black King Bar,0.3131282490542402,Soul Ring,0.4666265874718438,Aghanim's Scepter,0.3375055738422329,Guardian Greaves,0.13083182928455128,Tranquil Boots,0.26501060071599847,Medusa,Enigma
32,94,1.0,48.0,41.0,178.0,204.0,220.0,W,34,0.7368611310630447,Blink Dagger,0.9657382916657368,Boots of Travel,0.23428974011397752,Bottle,0.8244469621566173,Soul Ring,0.43447159173528616,Dagon,0.47761348347972177,Boots of Travel,0.5379529204627642,Medusa,Tinker
33,94,63.0,152.0,166.0,212.0,50.0,158.0,Q,35,0.8028899879889476,Power Treads,0.8998118323168941,Shadow Blade,0.7451761336931871,Maelstrom,0.6600134962668947,Ring of Aquila,0.23062723043816902,Phase Boots,0.39324654755415167,Mjollnir,0.7139433469348941,Medusa,Sniper
34,94,108.0,79.0,63.0,36.0,231.0,180.0,W,36,0.4542222077279523,Aghanim's Scepter,0.41982081439655206,Mekansm,0.9708002193000911,Power Treads,0.11515808369567837,Magic Wand,0.252643503517042,Guardian Greaves,0.945020965526803,Arcane Boots,0.8666414766293336,Medusa,Necrophos
35,94,108.0,180.0,110.0,36.0,65.0,48.0,W,37,0.5921794262549538,Aghanim's Scepter,0.9333707412766181,Arcane Boots,0.5753164868148634,Refresher Orb,0.5447111396875689,Magic Wand,0.7497081394963756,Hand of Midas,0.07598287920839786,Boots of Travel,0.4890252867530248,Medusa,Warlock
36,94,194.0,1.0,63.0,81.0,108.0,36.0,Q,38,0.022343945855362812,Necronomicon,0.9056215313978535,Blink Dagger,0.23265480550771467,Power Treads,0.5734508440539181,Vladmir's Offering,0.6745655724816951,Aghanim's Scepter,0.264964474310887,Magic Wand,0.3161374487415085,Medusa,Beastmaster
37,94,63.0,108.0,41.0,98.0,123.0,116.0,W,39,0.40420861516856654,Power Treads,0.3628550613900966,Aghanim's Scepter,0.015160966245705954,Bottle,0.9256944637760514,Orchid Malevolence,0.42769068026663437,Linken's Sphere,0.5225440009003208,Black King Bar,0.3302906679308213,Medusa,Queen of Pain
38,94,108.0,63.0,212.0,180.0,36.0,190.0,Q,40,0.43826196998937905,Aghanim's Scepter,0.4511521043453953,Power Treads,0.6194808479498201,Ring of Aquila,0.3095780089364488,Arcane Boots,0.5296715647746971,Magic Wand,0.8975179388157305,Veil of Discord,0.88479978004487,Medusa,Venomancer
39,94,63.0,172.0,1.0,81.0,108.0,141.0,Q,41,0.7417368218271033,Power Treads,0.33883982182023586,Mask of Madness,0.6042731375353236,Blink Dagger,0.44062354541816295,Vladmir's Offering,0.10171303552863775,Aghanim's Scepter,0.601425280376064,Daedalus,0.8767632780658301,Medusa,Faceless Void
40,94,63.0,1.0,151.0,116.0,127.0,112.0,Q,42,0.6721037897800332,Power Treads,0.9466794786413584,Blink Dagger,0.2926435750123644,Armlet of Mordiggian,0.5525882061739965,Black King Bar,0.00036093518703606,Blade Mail,0.6400311340399923,Assault Cuirass,0.8014702648623868,Medusa,Wraith King
41,94,100.0,50.0,235.0,121.0,41.0,36.0,W,43,0.6557156729648126,Eul's Scepter of Divinity,0.6151148817703557,Phase Boots,0.19253794999282747,Octarine Core,0.39736029515188065,Bloodstone,0.5377285917846732,Bottle,0.5920479492365309,Magic Wand,0.8749976961521794,Medusa,Death Prophet
42,94,145.0,116.0,63.0,164.0,143.0,50.0,W,44,0.5465291500888753,Battle Fury,0.638893673366903,Black King Bar,0.19500545996321472,Power Treads,0.25500637287255923,Helm of the Dominator,0.8079132598690746,Skull Basher,0.7280185730515053,Phase Boots,0.3510755859443715,Medusa,Phantom Assassin
43,94,108.0,180.0,36.0,232.0,79.0,231.0,E,45,0.5141432372810005,Aghanim's Scepter,0.6609731096062168,Arcane Boots,0.7034705801172042,Magic Wand,0.6778852766414716,Aether Lens,0.45530075954483373,Mekansm,0.5062395312889574,Guardian Greaves,0.2660484531133841,Medusa,Pugna
44,94,168.0,1.0,63.0,116.0,50.0,141.0,W,46,0.5669598246807341,Desolator,0.3090304491200959,Blink Dagger,0.5514918413755455,Power Treads,0.5702675781856961,Black King Bar,0.10930132849569518,Phase Boots,0.19491560961421106,Daedalus,0.011812858864851394,Medusa,Templar Assassin
45,94,63.0,79.0,212.0,108.0,147.0,152.0,E,47,0.47711905448072967,Power Treads,0.7993773581083461,Mekansm,0.7441296262501195,Ring of Aquila,0.3686234012455786,Aghanim's Scepter,0.5706138057691743,Manta Style,0.9718153250227981,Shadow Blade,0.04139117041176876,Medusa,Viper
46,94,63.0,164.0,147.0,116.0,212.0,152.0,W,48,0.1045040809690242,Power Treads,0.9526345712789877,Helm of the Dominator,0.9113687167005533,Manta Style,0.297283656887277,Black King Bar,0.3520957090122707,Ring of Aquila,0.31664815374175626,Shadow Blade,0.9975227542751628,Medusa,Luna
47,94,63.0,116.0,164.0,112.0,1.0,154.0,E,49,0.4934047705866219,Power Treads,0.8880877720876521,Black King Bar,0.3202594208614501,Helm of the Dominator,0.22303799595923401,Assault Cuirass,0.8743052941281039,Blink Dagger,0.27406455100849525,Sange and Yasha,0.5720307740995497,Medusa,Dragon Knight
48,94,180.0,36.0,231.0,92.0,79.0,187.0,Q,50,0.5533644808126305,Arcane Boots,0.125770931202144,Magic Wand,0.06845205978879965,Guardian Greaves,0.6648932523048275,Urn of Shadows,0.2883780784216484,Mekansm,0.7717705366575515,Medallion of Courage,0.6464053671421527,Medusa,Dazzle
49,94,127.0,108.0,50.0,36.0,102.0,41.0,Q,51,0.7529210664451715,Blade Mail,0.3956991527686373,Aghanim's Scepter,0.8104357510955981,Phase Boots,0.29507968893208514,Magic Wand,0.12087589816550748,Force Staff,0.6207032121212057,Bottle,0.10231659541134652,Medusa,Clockwerk
50,94,121.0,180.0,36.0,100.0,41.0,108.0,W,52,0.30522647065412356,Bloodstone,0.7380125949563542,Arcane Boots,0.3842848143516151,Magic Wand,0.3813903381142867,Eul's Scepter of Divinity,0.20749821672022484,Bottle,0.8765237405632026,Aghanim's Scepter,0.13511667685411122,Medusa,Leshrac
51,94,63.0,65.0,168.0,152.0,108.0,98.0,W,53,0.5872088899435447,Power Treads,0.43052985170710933,Hand of Midas,0.7625588502292758,Desolator,0.937066902132024,Shadow Blade,0.4206933135534966,Aghanim's Scepter,0.8906672315479247,Orchid Malevolence,0.2602840180730992,Medusa,Natures Prophet
52,94,63.0,154.0,151.0,112.0,143.0,50.0,E,54,0.733231651906413,Power Treads,0.2571568116613633,Sange and Yasha,0.0929084462477544,Armlet of Mordiggian,0.08333357191798929,Assault Cuirass,0.6857772323052939,Skull Basher,0.5973817602940349,Phase Boots,0.6943897868617956,Medusa,Lifestealer
53,94,231.0,178.0,1.0,180.0,79.0,242.0,Q,55,0.9604550762589189,Guardian Greaves,0.766501279323104,Soul Ring,0.2711541877577497,Blink Dagger,0.7621992679461815,Arcane Boots,0.6522840116090086,Mekansm,0.416751652009965,Crimson Guard,0.45337533942199226,Medusa,Dark Seer
54,94,63.0,98.0,212.0,168.0,135.0,116.0,W,56,0.6014907056772113,Power Treads,0.3111274833776456,Orchid Malevolence,0.5866555617971103,Ring of Aquila,0.5329971140724324,Desolator,0.023972229628502206,Monkey King Bar,0.07731850650254879,Black King Bar,0.2566301495415263,Medusa,Clinkz
55,94,180.0,178.0,108.0,231.0,36.0,79.0,E,57,0.7340369614150689,Arcane Boots,0.20719514369780156,Soul Ring,0.4016238119345782,Aghanim's Scepter,0.011106205182282336,Guardian Greaves,0.2750245786484289,Magic Wand,0.49808615797228595,Mekansm,0.34869882706841804,Medusa,Omniknight
56,94,108.0,236.0,63.0,65.0,92.0,247.0,E,58,0.9090917582178751,Aghanim's Scepter,0.007389417487621119,Dragon Lance,0.4241408212526597,Power Treads,0.22528123392228316,Hand of Midas,0.28303339858773857,Urn of Shadows,0.7480738325976365,Moon Shard,0.1823776650397243,Medusa,Enchantress
57,94,63.0,151.0,164.0,116.0,92.0,156.0,Q,59,0.9640083125228319,Power Treads,0.7759087568713325,Armlet of Mordiggian,0.7948135636511293,Helm of the Dominator,0.4085857361207843,Black King Bar,0.7496157911087927,Urn of Shadows,0.748918986628403,Satanic,0.6275565959641946,Medusa,Huskar
58,94,50.0,108.0,92.0,116.0,63.0,143.0,E,60,0.4422634479109895,Phase Boots,0.37840943005140226,Aghanim's Scepter,0.9251610473517023,Urn of Shadows,0.17560464753813843,Black King Bar,0.8510942885324932,Power Treads,0.781070793874037,Skull Basher,0.09209605410089639,Medusa,Night Stalker
59,94,81.0,63.0,178.0,98.0,116.0,48.0,W,61,0.03623902036849014,Vladmir's Offering,0.4398552926429149,Power Treads,0.5633750339963538,Soul Ring,0.05945364650757645,Orchid Malevolence,0.38948642788010823,Black King Bar,0.9286822887148007,Boots of Travel,0.630646203231058,Medusa,Broodmother
60,94,50.0,92.0,231.0,168.0,204.0,180.0,E,62,0.7685722863100073,Phase Boots,0.544850862363757,Urn of Shadows,0.1308450005076377,Guardian Greaves,0.2561043798123581,Desolator,0.626274444374569,Dagon,0.11172895445858533,Arcane Boots,0.6903367187688619,Medusa,Bounty Hunter
61,94,63.0,168.0,123.0,212.0,135.0,36.0,E,63,0.8710801307568333,Power Treads,0.05885097585081722,Desolator,0.3837558478733013,Linken's Sphere,0.4712540280091745,Ring of Aquila,0.037867774047430136,Monkey King Bar,0.8475524966732916,Magic Wand,0.1587162217115775,Medusa,Weaver
62,94,180.0,36.0,100.0,108.0,79.0,102.0,E,64,0.8488488306727154,Arcane Boots,0.7927207718249414,Magic Wand,0.08693019541166469,Eul's Scepter of Divinity,0.990596550075235,Aghanim's Scepter,0.25164272322591574,Mekansm,0.82743321253264,Force Staff,0.13466953883293442,Medusa,Jakiro
63,94,1.0,102.0,214.0,36.0,116.0,48.0,Q,65,0.22584873459834598,Blink Dagger,0.582339661764087,Force Staff,0.27156822766665234,Tranquil Boots,0.7794567245733557,Magic Wand,0.9664006827571074,Black King Bar,0.9724898323827784,Boots of Travel,0.2025029861556843,Medusa,Batrider
64,94,108.0,79.0,180.0,231.0,81.0,37.0,E,66,0.17012523254587852,Aghanim's Scepter,0.298560317908799,Mekansm,0.9140382065988611,Arcane Boots,0.6920456897794853,Guardian Greaves,0.2600364582749827,Vladmir's Offering,0.07935402141964076,Ghost Scepter,0.3009609721069414,Medusa,Chen
65,94,137.0,50.0,147.0,125.0,63.0,114.0,W,67,0.6322364055767479,Radiance,0.05072760269268173,Phase Boots,0.4076252356836013,Manta Style,0.5634900459607473,Vanguard,0.43797322230136426,Power Treads,0.8749516711506714,Heart of Tarrasque,0.6855883109321634,Medusa,Spectre
66,94,108.0,180.0,65.0,36.0,100.0,102.0,E,68,0.3265332367230477,Aghanim's Scepter,0.1552014856018683,Arcane Boots,0.4860368080351891,Hand of Midas,0.07607312216738182,Magic Wand,0.18122148921387693,Eul's Scepter of Divinity,0.8699327161909931,Force Staff,0.1301003508591011,Medusa,Ancient Apparition
67,94,50.0,1.0,108.0,81.0,119.0,152.0,W,69,0.4108897523083862,Phase Boots,0.8270285593578047,Blink Dagger,0.5230173248842084,Aghanim's Scepter,0.18754174545341418,Vladmir's Offering,0.8672932091140108,Shiva's Guard,0.055954410717449,Shadow Blade,0.9151917239898295,Medusa,Doom
68,94,1.0,50.0,81.0,116.0,143.0,208.0,E,70,0.32486639028484565,Blink Dagger,0.6682906655745274,Phase Boots,0.6114538628556094,Vladmir's Offering,0.662549758119691,Black King Bar,0.9342183487908914,Skull Basher,0.2187359339944881,Abyssal Blade,0.37631086142868153,Medusa,Ursa
69,94,63.0,92.0,116.0,127.0,172.0,36.0,Q,71,0.8302885176614164,Power Treads,0.23188314553240474,Urn of Shadows,0.5901587049630301,Black King Bar,0.01143695470539785,Blade Mail,0.3043111514467184,Mask of Madness,0.14370027811674857,Magic Wand,0.9931314971609276,Medusa,Spirit Breaker
70,94,50.0,164.0,116.0,212.0,154.0,135.0,W,72,0.8322538788388713,Phase Boots,0.6012687821343587,Helm of the Dominator,0.4605084429651213,Black King Bar,0.641314985172014,Ring of Aquila,0.8235127986436751,Sange and Yasha,0.6472175163438162,Monkey King Bar,0.3081536229367495,Medusa,Gyrocopter
71,94,137.0,48.0,147.0,112.0,235.0,158.0,E,73,0.04923972388350639,Radiance,0.4359503602204048,Boots of Travel,0.9244492713870074,Manta Style,0.6242500806531304,Assault Cuirass,0.27433446319575194,Octarine Core,0.3648056316967374,Mjollnir,0.6824772286972882,Medusa,Alchemist
72,94,108.0,50.0,100.0,65.0,48.0,1.0,W,74,0.46392931732390563,Aghanim's Scepter,0.7710932068723093,Phase Boots,0.9491973253342102,Eul's Scepter of Divinity,0.2592751419565432,Hand of Midas,0.7521318009596558,Boots of Travel,0.862409926668381,Blink Dagger,0.41549572725596406,Medusa,Invoker
73,94,63.0,102.0,36.0,206.0,79.0,108.0,Q,75,0.35504228882451594,Power Treads,0.8565812238276947,Force Staff,0.4200662523039903,Magic Wand,0.5765178973346983,Rod of Atos,0.9492408037961944,Mekansm,0.4912714666276481,Aghanim's Scepter,0.6329564700066781,Medusa,Silencer
74,94,63.0,116.0,102.0,206.0,1.0,96.0,Q,76,0.6995419833302734,Power Treads,0.3604010716665862,Black King Bar,0.8743826093222313,Force Staff,0.9761768033073747,Rod of Atos,0.2114470452737014,Blink Dagger,0.29564284076516145,Scythe of Vyse,0.11362383103973339,Medusa,Outworld Devourer
75,94,81.0,63.0,116.0,194.0,143.0,168.0,Q,77,0.5089501067305652,Vladmir's Offering,0.052314165431860515,Power Treads,0.8514666300219754,Black King Bar,0.05990642850298589,Necronomicon,0.926206748847563,Skull Basher,0.008879679827783926,Desolator,0.4993405984952528,Medusa,Lycan
76,94,1.0,50.0,81.0,108.0,36.0,185.0,E,78,0.017787681233106367,Blink Dagger,0.13723141378571524,Phase Boots,0.0701586573331614,Vladmir's Offering,0.30873247692537886,Aghanim's Scepter,0.9632609690343638,Magic Wand,0.46353401955290496,Drum of Endurance,0.2013448367014372,Medusa,Brewmaster
77,94,180.0,102.0,36.0,108.0,100.0,79.0,E,79,0.07103786668964185,Arcane Boots,0.4626917221265646,Force Staff,0.078134744567393,Magic Wand,0.36969146009409903,Aghanim's Scepter,0.15722248675359685,Eul's Scepter of Divinity,0.22636811968320414,Mekansm,0.9911189861792877,Medusa,Shadow Demon
78,94,214.0,81.0,108.0,65.0,48.0,50.0,W,80,0.5927037880146775,Tranquil Boots,0.8840646375676241,Vladmir's Offering,0.15167614680511876,Aghanim's Scepter,0.14250817472922572,Hand of Midas,0.6006770703497495,Boots of Travel,0.8218026454998281,Phase Boots,0.9023962657631913,Medusa,Lone Druid
79,94,63.0,147.0,151.0,185.0,154.0,164.0,Q,81,0.07836117047766744,Power Treads,0.5369062312805462,Manta Style,0.26035021887526455,Armlet of Mordiggian,0.1599088537468738,Drum of Endurance,0.007647895959364881,Sange and Yasha,0.4576876633852006,Helm of the Dominator,0.47625978398299473,Medusa,Chaos Knight
80,94,108.0,1.0,63.0,81.0,48.0,79.0,W,82,0.2814909615816449,Aghanim's Scepter,0.5581103867219961,Blink Dagger,0.14140012976764949,Power Treads,0.36319942539044303,Vladmir's Offering,0.9223906246385335,Boots of Travel,0.5985939082243782,Mekansm,0.7250046581739854,Medusa,Meepo
81,94,180.0,108.0,1.0,36.0,185.0,231.0,W,83,0.6430212138950491,Arcane Boots,0.7834654650849261,Aghanim's Scepter,0.4397922107702684,Blink Dagger,0.2631801161091798,Magic Wand,0.09184446279787173,Drum of Endurance,0.7244153985867117,Guardian Greaves,0.2689765880442909,Medusa,Treant Protector
82,94,180.0,108.0,36.0,232.0,102.0,1.0,E,84,0.5233558561561475,Arcane Boots,0.0685269607216823,Aghanim's Scepter,0.5392917962368723,Magic Wand,0.27208290645660616,Aether Lens,0.5217472206349435,Force Staff,0.6623382073697807,Blink Dagger,0.44785729802830176,Medusa,Ogre Magi
83,94,180.0,36.0,127.0,242.0,231.0,108.0,Q,85,0.6967423533948215,Arcane Boots,0.6331687735212531,Magic Wand,0.7184373279324726,Blade Mail,0.21317516377915446,Crimson Guard,0.3366004060847618,Guardian Greaves,0.27205973679630735,Aghanim's Scepter,0.37666077217608285,Medusa,Undying
84,94,180.0,1.0,36.0,102.0,108.0,232.0,W,86,0.24060420608833477,Arcane Boots,0.5197794044738681,Blink Dagger,0.909470668791632,Magic Wand,0.8891434219707163,Force Staff,0.4389967008663178,Aghanim's Scepter,0.10407021386053383,Aether Lens,0.2508092696215539,Medusa,Rubick
85,94,180.0,36.0,108.0,102.0,79.0,231.0,E,87,0.2983644716739593,Arcane Boots,0.9936833577162754,Magic Wand,0.4818848056498958,Aghanim's Scepter,0.01510202279657169,Force Staff,0.8866457663278732,Mekansm,0.5815241712513438,Guardian Greaves,0.9834421776014489,Medusa,Disruptor
86,94,180.0,204.0,1.0,108.0,36.0,92.0,E,88,0.6282129372047698,Arcane Boots,0.24189648509648964,Dagon,0.9262826084815099,Blink Dagger,0.38005939694441115,Aghanim's Scepter,0.3072046210449797,Magic Wand,0.06777636598529224,Urn of Shadows,0.9840827936554588,Medusa,Nyx
87,94,137.0,63.0,147.0,48.0,174.0,212.0,Q,89,0.8849123666215629,Radiance,0.9785427324469075,Power Treads,0.9674701668464525,Manta Style,0.8284958438369578,Boots of Travel,0.7367340574391773,Diffusal Blade,0.7768964707615899,Ring of Aquila,0.46638323730780984,Medusa,Naga Siren
88,94,108.0,214.0,79.0,102.0,36.0,48.0,W,90,0.08735835121934021,Aghanim's Scepter,0.682118246157318,Tranquil Boots,0.7725347307122308,Mekansm,0.21781126729611489,Force Staff,0.026604433084232326,Magic Wand,0.07112760384422034,Boots of Travel,0.6522082110451138,Medusa,Keeper of the Light
89,94,92.0,41.0,79.0,180.0,36.0,214.0,W,91,0.7801097855023771,Urn of Shadows,0.28877217487519835,Bottle,0.6700232475575413,Mekansm,0.9915658180678798,Arcane Boots,0.19035968855105667,Magic Wand,0.1423486078770302,Tranquil Boots,0.08450625981949023,Medusa,Io
90,94,63.0,108.0,79.0,36.0,229.0,214.0,E,92,0.7680090318209906,Power Treads,0.3096958099615964,Aghanim's Scepter,0.8980744546768968,Mekansm,0.6708333506220969,Magic Wand,0.9214151757680595,Solar Crest,0.8224370726529986,Tranquil Boots,0.3606749064989593,Medusa,Visage
91,94,63.0,152.0,160.0,249.0,143.0,36.0,Q,93,0.8709846566692915,Power Treads,0.1265373378724537,Shadow Blade,0.102213348016151,Eye of Skadi,0.025990411282447723,Silver Edge,0.33877593264415273,Skull Basher,0.7653256423448687,Magic Wand,0.060338617656605975,Medusa,Slark
92,94,50.0,164.0,116.0,154.0,152.0,212.0,W,95,0.01438647080566069,Phase Boots,0.8093404229869259,Helm of the Dominator,0.909049711974986,Black King Bar,0.6824347123756113,Sange and Yasha,0.449199152767937,Shadow Blade,0.3095115169772168,Ring of Aquila,0.2552432765957674,Medusa,Troll Warlord
93,94,1.0,214.0,127.0,114.0,90.0,36.0,Q,96,0.4006790774351775,Blink Dagger,0.05394987941291818,Tranquil Boots,0.9101854288033001,Blade Mail,0.5705772447602396,Heart of Tarrasque,0.21522130758307612,Pipe of Insight,0.9082480746443846,Magic Wand,0.44327241994392796,Medusa,Centaur Warrunner
94,94,1.0,180.0,102.0,41.0,63.0,36.0,Q,97,0.9121679148619982,Blink Dagger,0.41043339558536274,Arcane Boots,0.9307121418863554,Force Staff,0.8706230808131217,Bottle,0.5981663164458841,Power Treads,0.8429484466209535,Magic Wand,0.3402959211126375,Medusa,Magnus
95,94,121.0,180.0,127.0,36.0,48.0,108.0,Q,98,0.016758657248732156,Bloodstone,0.2791371652799495,Arcane Boots,0.1896120997023718,Blade Mail,0.5835228751024806,Magic Wand,0.4399054650643277,Boots of Travel,0.8678902196281816,Aghanim's Scepter,0.7799445704497838,Medusa,Timbersaw
96,94,63.0,127.0,242.0,125.0,36.0,114.0,W,99,0.359375895736076,Power Treads,0.5813012970647744,Blade Mail,0.45385309575656285,Crimson Guard,0.49717876763988267,Vanguard,0.3121097168887571,Magic Wand,0.9882140647299162,Heart of Tarrasque,0.076390710713505,Medusa,Bristleback
97,94,50.0,168.0,152.0,36.0,41.0,185.0,Q,100,0.39845613827743454,Phase Boots,0.6558723096954767,Desolator,0.6649170045327589,Shadow Blade,0.326359916390201,Magic Wand,0.5093911509301835,Bottle,0.8808090239187555,Drum of Endurance,0.7027150516800783,Medusa,Tusk
98,94,180.0,102.0,36.0,206.0,100.0,232.0,W,101,0.48807495526584,Arcane Boots,0.8657347368682815,Force Staff,0.7973894304301999,Magic Wand,0.356824446998935,Rod of Atos,0.858697325906467,Eul's Scepter of Divinity,0.4600873988472267,Aether Lens,0.7169900525600476,Medusa,Skywrath Mage
99,94,81.0,50.0,214.0,36.0,154.0,127.0,W,102,0.3761578877270315,Vladmir's Offering,0.9445099475117694,Phase Boots,0.6901527425351747,Tranquil Boots,0.2871153630291329,Magic Wand,0.05030820152162896,Sange and Yasha,0.994149687442415,Blade Mail,0.5960406618365632,Medusa,Abaddon
100,94,63.0,180.0,36.0,108.0,185.0,242.0,Q,103,0.6095820231612309,Power Treads,0.03734849191964562,Arcane Boots,0.34357249452234495,Magic Wand,0.6252398088723099,Aghanim's Scepter,0.8452428684052352,Drum of Endurance,0.7790245675707884,Crimson Guard,0.6533606978776606,Medusa,Elder Titan
101,94,1.0,63.0,127.0,168.0,116.0,112.0,W,104,0.9831980472977156,Blink Dagger,0.9126312574254716,Power Treads,0.32454099771153877,Blade Mail,0.871364289044246,Desolator,0.11491926604216707,Black King Bar,0.5823130379117314,Assault Cuirass,0.26092835994236974,Medusa,Legion Commander
102,94,108.0,178.0,180.0,102.0,100.0,214.0,W,105,0.9788593535783663,Aghanim's Scepter,0.31735456755295344,Soul Ring,0.9294212426249798,Arcane Boots,0.3284864737057164,Force Staff,0.8184168460212615,Eul's Scepter of Divinity,0.9354354664008271,Tranquil Boots,0.7336540431629471,Medusa,Techies
103,94,145.0,141.0,48.0,41.0,149.0,50.0,Q,106,0.6626916652907978,Battle Fury,0.6107680279900539,Daedalus,0.477907273741642,Boots of Travel,0.49426032229616645,Bottle,0.36957653290465586,Crystalys,0.1964252512248602,Phase Boots,0.34383814046746686,Medusa,Ember Spirit
104,94,180.0,92.0,36.0,102.0,190.0,108.0,W,107,0.5414085833369009,Arcane Boots,0.38616149872360594,Urn of Shadows,0.14421333076181364,Magic Wand,0.2753878586496834,Force Staff,0.9208957127891054,Veil of Discord,0.1403654967664869,Aghanim's Scepter,0.40018155514492304,Medusa,Earth Spirit
105,94,63.0,154.0,147.0,212.0,160.0,116.0,Q,109,0.18185428174221108,Power Treads,0.6274398739741155,Sange and Yasha,0.5698862301865365,Manta Style,0.26305707464536465,Ring of Aquila,0.9193387122142789,Eye of Skadi,0.7484683342907057,Black King Bar,0.24856149480011303,Medusa,Terrorblade
106,94,214.0,92.0,119.0,79.0,36.0,65.0,Q,110,0.9765402257592642,Tranquil Boots,0.8253144541687293,Urn of Shadows,0.21670494473051916,Shiva's Guard,0.08816901463945181,Mekansm,0.5491496865583853,Magic Wand,0.6378124242577944,Hand of Midas,0.08607260639476833,Medusa,Phoenix
107,94,36.0,180.0,231.0,232.0,214.0,79.0,Q,111,0.842591668430246,Magic Wand,0.25505769455247407,Arcane Boots,0.06876358169063135,Guardian Greaves,0.7445778677409406,Aether Lens,0.15756245260777235,Tranquil Boots,0.7859883122177104,Mekansm,0.05165186526235088,Medusa,Oracle
108,94,180.0,102.0,36.0,254.0,92.0,1.0,Q,112,0.9042601063111092,Arcane Boots,0.9231496257053082,Force Staff,0.12879164825056877,Magic Wand,0.17964394989427124,Glimmer Cape,0.2174013952884314,Urn of Shadows,0.7238473550339105,Blink Dagger,0.690229353282186,Medusa,Winter Wyvern
109,94,65.0,48.0,194.0,147.0,41.0,158.0,Q,113,0.7863051479981341,Hand of Midas,0.19747408692909696,Boots of Travel,0.3431721390408843,Necronomicon,0.6064617207342593,Manta Style,0.531050394577986,Bottle,0.42065597293190216,Mjollnir,0.9602866698857963,Medusa,Arc Warden
0,95,145.0,63.0,147.0,81.0,208.0,143.0,E,1,0.9351589388670141,Battle Fury,0.23955937324724685,Power Treads,0.42807948750775304,Manta Style,0.12076043316045038,Vladmir's Offering,0.2349621165433472,Abyssal Blade,0.7376145826642397,Skull Basher,0.7384768020780587,Troll Warlord,Anti-Mage
1,95,1.0,127.0,214.0,125.0,242.0,114.0,W,2,0.5324928304091221,Blink Dagger,0.20950850878818683,Blade Mail,0.6647440001025425,Tranquil Boots,0.8320087625233771,Vanguard,0.720448536110017,Crimson Guard,0.12601707442707755,Heart of Tarrasque,0.6643267997929434,Troll Warlord,Axe
2,95,180.0,108.0,232.0,178.0,1.0,254.0,Q,3,0.8226989701648282,Arcane Boots,0.5024082354379966,Aghanim's Scepter,0.0021541411974536073,Aether Lens,0.10294661612253031,Soul Ring,0.0813016800067844,Blink Dagger,0.382328503771616,Glimmer Cape,0.053703995434800755,Troll Warlord,Bane
3,95,63.0,154.0,127.0,116.0,152.0,137.0,E,4,0.1887760938795391,Power Treads,0.49527055570322254,Sange and Yasha,0.4880085967101768,Blade Mail,0.6431279423618659,Black King Bar,0.7481839068233578,Shadow Blade,0.5706030611930196,Radiance,0.9524175162371448,Troll Warlord,Bloodseeker
4,95,214.0,1.0,254.0,108.0,36.0,116.0,E,5,0.6923122216727289,Tranquil Boots,0.5170917587910826,Blink Dagger,0.9866876085967043,Glimmer Cape,0.6971006683688767,Aghanim's Scepter,0.07049996025378946,Magic Wand,0.7089438232894599,Black King Bar,0.6240913428901966,Troll Warlord,Crystal Maiden
5,95,63.0,152.0,164.0,141.0,212.0,147.0,W,6,0.03934768489492502,Power Treads,0.9125067383130364,Shadow Blade,0.9646240994484624,Helm of the Dominator,0.9900414223147197,Daedalus,0.7029291148494219,Ring of Aquila,0.014109325946671802,Manta Style,0.3115997621058111,Troll Warlord,Drow Ranger
6,95,1.0,180.0,108.0,36.0,102.0,178.0,E,7,0.3327129419788134,Blink Dagger,0.4328689919663584,Arcane Boots,0.1822728117930772,Aghanim's Scepter,0.09451300512592808,Magic Wand,0.8301264242514624,Force Staff,0.9495877135083265,Soul Ring,0.8637403092411261,Troll Warlord,Earthshaker
7,95,50.0,145.0,154.0,108.0,147.0,172.0,E,8,0.6769690869646975,Phase Boots,0.45156179351409753,Battle Fury,0.7170072078184226,Sange and Yasha,0.09645978319385229,Aghanim's Scepter,0.7661109013239515,Manta Style,0.31747093645362945,Mask of Madness,0.617987443401109,Troll Warlord,Juggernaut
8,95,63.0,212.0,147.0,50.0,36.0,168.0,Q,9,0.17728892765883342,Power Treads,0.5589560806406749,Ring of Aquila,0.677979676891986,Manta Style,0.9426036533796922,Phase Boots,0.416146536216364,Magic Wand,0.5030753958438391,Desolator,0.8900705929749991,Troll Warlord,Mirana
9,95,63.0,123.0,176.0,212.0,160.0,147.0,E,10,0.14738202658580968,Power Treads,0.297402847013734,Linken's Sphere,0.33466005974536983,Ethereal Blade,0.3217286735871072,Ring of Aquila,0.29346550310731445,Eye of Skadi,0.04589898667346648,Manta Style,0.11472841447050774,Troll Warlord,Morphling
