index,herocompare,item0,item1,item2,item3,item4,item5,itemhero,skill,item_WR0,item_name0,item_WR1,item_name1,item_WR2,item_name2,item_WR3,item_name3,item_WR4,item_name4,item_WR5,item_name5,skill_WR,herocompare_name,itemhero_name
94,78,1,180,102,63,41,110,97,W,0.3896988737547098,Blink Dagger,0.7415825014232185,Arcane Boots,0.7620197030218839,Force Staff,0.6335928042626499,Power Treads,0.9352077258787795,Bottle,0.8255975898872616,Refresher Orb,0.8113287207067458,Brewmaster,Magnus
95,78,121,180,36,127,48,119,98,Q,0.2161324104755148,Bloodstone,0.3265926862899736,Arcane Boots,0.08964741545897459,Magic Wand,0.8956612329933129,Blade Mail,0.43441935129425757,Boots of Travel,0.5811325405516177,Shiva's Guard,0.5621555993330559,Brewmaster,Timbersaw
96,78,63,127,242,125,36,114,99,Q,0.9045437106437001,Power Treads,0.9456210219679659,Blade Mail,0.43353970112647555,Crimson Guard,0.5105246356233855,Vanguard,0.47776890279826933,Magic Wand,0.3320518111385983,Heart of Tarrasque,0.18943567466183697,Brewmaster,Bristleback
97,78,50,168,152,36,41,185,100,Q,0.19046902203554195,Phase Boots,0.0003385203132031389,Desolator,0.917628986348014,Shadow Blade,0.218828402326688,Magic Wand,0.6087940678920363,Bottle,0.9801043427498649,Drum of Endurance,0.42987368812731575,Brewmaster,Tusk
98,78,180,102,100,36,206,232,101,E,0.337871259627457,Arcane Boots,0.19888584592379577,Force Staff,0.6998407545713089,Eul's Scepter of Divinity,0.018549329352649635,Magic Wand,0.47532604580040383,Rod of Atos,0.0892699765342384,Aether Lens,0.029166450734957272,Brewmaster,Skywrath Mage
99,78,81,50,36,154,214,112,102,W,0.4642561767396486,Vladmir's Offering,0.87122114240026,Phase Boots,0.500331796319684,Magic Wand,0.09226467650401204,Sange and Yasha,0.9147397389850452,Tranquil Boots,0.025333123400299917,Assault Cuirass,0.7756212759437664,Brewmaster,Abaddon
100,78,63,180,36,108,127,242,103,Q,0.9380521900718516,Power Treads,0.24352250911085915,Arcane Boots,0.9724913556278483,Magic Wand,0.19756261417340926,Aghanim's Scepter,0.6905042952794385,Blade Mail,0.6097427226335537,Crimson Guard,0.06484270481265386,Brewmaster,Elder Titan
101,78,63,1,127,168,116,112,104,W,0.3146706180549219,Power Treads,0.905169795716593,Blink Dagger,0.8649142163282925,Blade Mail,0.8136234103649123,Desolator,0.9342656741748433,Black King Bar,0.6847691276585635,Assault Cuirass,0.33569294978340325,Brewmaster,Legion Commander
102,78,108,178,180,100,214,121,105,E,0.9490256041367762,Aghanim's Scepter,0.42064067480979417,Soul Ring,0.6380327578601803,Arcane Boots,0.7590682898018403,Eul's Scepter of Divinity,0.7894175314258624,Tranquil Boots,0.2657027884047708,Bloodstone,0.8232439053012535,Brewmaster,Techies
103,78,145,141,48,41,149,50,106,Q,0.5790929085182591,Battle Fury,0.21229878003875635,Daedalus,0.16492827211281125,Boots of Travel,0.687550906722496,Bottle,0.035455092208614425,Crystalys,0.2469518205302681,Phase Boots,0.319642987038797,Brewmaster,Ember Spirit
104,78,180,92,36,102,108,190,107,Q,0.41575960447734606,Arcane Boots,0.6337088757126913,Urn of Shadows,0.7334980769819937,Magic Wand,0.5481342134695952,Force Staff,0.6751907107181057,Aghanim's Scepter,0.5671475092452039,Veil of Discord,0.11606922797611108,Brewmaster,Earth Spirit
105,78,63,154,147,160,212,116,109,Q,0.8464630421164875,Power Treads,0.39069248396087153,Sange and Yasha,0.7552271930344606,Manta Style,0.4362284579690153,Eye of Skadi,0.7313582225181761,Ring of Aquila,0.8995162940104369,Black King Bar,0.7853571979318521,Brewmaster,Terrorblade
106,78,214,119,92,79,36,65,110,Q,0.7000133154328827,Tranquil Boots,0.2601097088633504,Shiva's Guard,0.46649397902095735,Urn of Shadows,0.6976551130707928,Mekansm,0.4869029646779758,Magic Wand,0.04347235790612336,Hand of Midas,0.2219239090812246,Brewmaster,Phoenix
107,78,180,232,36,79,231,1,111,W,0.004560837484442026,Arcane Boots,0.3902414398875197,Aether Lens,0.6317783412665607,Magic Wand,0.5579349015265384,Mekansm,0.6326972920637184,Guardian Greaves,0.8963099532378966,Blink Dagger,0.36208713529494696,Brewmaster,Oracle
108,78,180,102,36,254,92,1,112,Q,0.938096901242077,Arcane Boots,0.6663657473780341,Force Staff,0.1153126667413561,Magic Wand,0.27294145029084016,Glimmer Cape,0.22201297136168252,Urn of Shadows,0.19740967762808082,Blink Dagger,0.7307004162307486,Brewmaster,Winter Wyvern
109,78,65,48,194,147,63,36,113,E,0.9796686287175171,Hand of Midas,0.7332122293496011,Boots of Travel,0.9008834541741724,Necronomicon,0.8483268315309591,Manta Style,0.4759616700686793,Power Treads,0.6420640505602233,Magic Wand,0.9873684510278161,Brewmaster,Arc Warden
0,79,145,147,63,81,208,114,1,Q,0.29031283532487673,Battle Fury,0.3618926648127103,Manta Style,0.8031788180092925,Power Treads,0.22044814910340682,Vladmir's Offering,0.11596430350510978,Abyssal Blade,0.684802585894405,Heart of Tarrasque,0.6131390769039569,Shadow Demon,Anti-Mage
1,79,1,127,214,242,125,114,2,W,0.08888903378766133,Blink Dagger,0.9893091957576801,Blade Mail,0.5325862401027907,Tranquil Boots,0.0068851142325386805,Crimson Guard,0.6043799157667951,Vanguard,0.5820537400954875,Heart of Tarrasque,0.6637364499748807,Shadow Demon,Axe
2,79,180,232,1,36,254,108,3,Q,0.5703510243423066,Arcane Boots,0.9431673491772449,Aether Lens,0.445176276466806,Blink Dagger,0.81682420318778,Magic Wand,0.9382638093893148,Glimmer Cape,0.8378750971012107,Aghanim's Scepter,0.5520737218359426,Shadow Demon,Bane
3,79,63,154,127,116,152,50,4,Q,0.2855978221079797,Power Treads,0.19504191935529624,Sange and Yasha,0.8590586723608947,Blade Mail,0.0004688658221952968,Black King Bar,0.3155066107023614,Shadow Blade,0.8641232581200885,Phase Boots,0.5659935404566959,Shadow Demon,Bloodseeker
4,79,214,1,254,108,36,116,5,E,0.825492754420409,Tranquil Boots,0.21183979673162212,Blink Dagger,0.8593609609411945,Glimmer Cape,0.947127092285934,Aghanim's Scepter,0.597366807154803,Magic Wand,0.2722349504560613,Black King Bar,0.5084072679777566,Shadow Demon,Crystal Maiden
5,79,63,152,164,212,147,141,6,Q,0.6543707994364477,Power Treads,0.11389657911849493,Shadow Blade,0.5826261826750386,Helm of the Dominator,0.36147978212552634,Ring of Aquila,0.7531637946931182,Manta Style,0.4822542344309294,Daedalus,0.05885273723585682,Shadow Demon,Drow Ranger
6,79,1,180,108,102,36,178,7,E,0.7234617541735261,Blink Dagger,0.0788843145202549,Arcane Boots,0.2722948761247953,Aghanim's Scepter,0.5276885242944468,Force Staff,0.44194906533058187,Magic Wand,0.16777009524995556,Soul Ring,0.9182651005136987,Shadow Demon,Earthshaker
7,79,50,145,154,147,108,1,8,E,0.6987151174781101,Phase Boots,0.4335535320239836,Battle Fury,0.37017491794394053,Sange and Yasha,0.1438872740791185,Manta Style,0.48047032500854214,Aghanim's Scepter,0.55592344879534,Blink Dagger,0.003275066982823982,Shadow Demon,Juggernaut
8,79,63,212,147,50,36,166,9,Q,0.9886367494807228,Power Treads,0.7026476382156519,Ring of Aquila,0.7024252474917957,Manta Style,0.2277647409355943,Phase Boots,0.44396058739588684,Magic Wand,0.11276867856012052,Maelstrom,0.8464510394677724,Shadow Demon,Mirana
9,79,63,123,176,212,147,160,10,Q,0.28010388887640714,Power Treads,0.9975608973417452,Linken's Sphere,0.32700795015761464,Ethereal Blade,0.8082114065417862,Ring of Aquila,0.287837189862608,Manta Style,0.5103998973285302,Eye of Skadi,0.46755726351857885,Shadow Demon,Morphling
10,79,63,116,152,154,41,164,11,W,0.22953986539177618,Power Treads,0.1702412336687008,Black King Bar,0.16951326350304807,Shadow Blade,0.6417209756980715,Sange and Yasha,0.71307300282155,Bottle,0.28022781305986166,Helm of the Dominator,0.1863153917395035,Shadow Demon,Shadow Fiend
11,79,63,174,147,196,114,48,12,W,0.4903446869149807,Power Treads,0.3554394160290959,Diffusal Blade,0.36137314970606127,Manta Style,0.8892281208035193,Diffusal Blade,0.4633155034612615,Heart of Tarrasque,0.24939183251951802,Boots of Travel,0.1666232857519775,Shadow Demon,Phantom Lancer
12,79,1,63,41,100,204,36,13,W,0.8833316787079345,Blink Dagger,0.44384026315057123,Power Treads,0.6241511261283715,Bottle,0.8362401264185414,Eul's Scepter of Divinity,0.6464985737634689,Dagon,0.1132960272673722,Magic Wand,0.44150831604376917,Shadow Demon,Puck
13,79,232,214,1,108,41,92,14,W,0.40619886767009317,Aether Lens,0.6369816823363279,Tranquil Boots,0.7535289296433766,Blink Dagger,0.9738080552831088,Aghanim's Scepter,0.9431381508902693,Bottle,0.6861879363097806,Urn of Shadows,0.5542021724164897,Shadow Demon,Pudge
14,79,63,154,116,108,212,50,15,W,0.9532151524480738,Power Treads,0.5314201798121796,Sange and Yasha,0.16259081700137445,Black King Bar,0.4346544153601488,Aghanim's Scepter,0.17767696909424802,Ring of Aquila,0.6955669848822676,Phase Boots,0.4249304457050893,Shadow Demon,Razor
15,79,1,180,108,232,190,36,16,W,0.6045201133369054,Blink Dagger,0.3789650048434463,Arcane Boots,0.8657610584779353,Aghanim's Scepter,0.39084538303940874,Aether Lens,0.8624287612212334,Veil of Discord,0.5942884523118699,Magic Wand,0.7739953815247753,Shadow Demon,Sand King
16,79,63,121,98,41,123,36,17,E,0.7282269756087834,Power Treads,0.3514783263742193,Bloodstone,0.13719723115932214,Orchid Malevolence,0.5487343938726154,Bottle,0.6538219246190721,Linken's Sphere,0.44439842827651455,Magic Wand,0.2795993894284504,Shadow Demon,Storm Spirit
17,79,63,1,116,164,141,154,18,W,0.8288816201173353,Power Treads,0.8738875045128288,Blink Dagger,0.2883185206425245,Black King Bar,0.2677918319582927,Helm of the Dominator,0.4797805904739155,Daedalus,0.20178727446357525,Sange and Yasha,0.517011805016119,Shadow Demon,Sven
18,79,108,1,63,41,247,112,19,W,0.342668048774022,Aghanim's Scepter,0.07062355348937199,Blink Dagger,0.2641377079659891,Power Treads,0.20550295252457207,Bottle,0.88382373828263,Moon Shard,0.2820313327942421,Assault Cuirass,0.5751703814336012,Shadow Demon,Tiny
19,79,63,36,102,212,180,187,20,E,0.2031360858997261,Power Treads,0.22864338102367865,Magic Wand,0.37924694237200807,Force Staff,0.03428742474880664,Ring of Aquila,0.9532271892812083,Arcane Boots,0.2647033767355911,Medallion of Courage,0.25044497800242405,Shadow Demon,Vengeful Spirit
20,79,50,108,1,166,168,41,21,W,0.7616138829970045,Phase Boots,0.7557283739313607,Aghanim's Scepter,0.5538836687453339,Blink Dagger,0.27546697341441273,Maelstrom,0.8454466948835166,Desolator,0.0047727410807868464,Bottle,0.8483804181413992,Shadow Demon,Windranger
21,79,232,180,108,190,1,100,22,E,0.04092719176246895,Aether Lens,2.3144590661772213e-06,Arcane Boots,0.3688213761010375,Aghanim's Scepter,0.4720959719386272,Veil of Discord,0.4819186073028008,Blink Dagger,0.9102498390156357,Eul's Scepter of Divinity,0.581223660988585,Shadow Demon,Zeus
22,79,50,141,152,149,145,36,23,W,0.17264935355627864,Phase Boots,0.7830948914760236,Daedalus,0.4866682461206294,Shadow Blade,0.4554260877517864,Crystalys,0.5711470026918034,Battle Fury,0.9685958185258141,Magic Wand,0.5417360085310852,Shadow Demon,Kunkka
23,79,100,108,50,232,1,41,25,W,0.06355100355110044,Eul's Scepter of Divinity,0.8315891879206673,Aghanim's Scepter,0.5205104694471129,Phase Boots,0.046691122172258126,Aether Lens,0.23757672238081695,Blink Dagger,0.073473637772423,Bottle,0.18334631184574934,Shadow Demon,Lina
24,79,214,1,108,36,232,102,26,Q,0.6908079006783064,Tranquil Boots,0.2966557509925558,Blink Dagger,0.3457751154578702,Aghanim's Scepter,0.8659006004476023,Magic Wand,0.2619391650975166,Aether Lens,0.5168024886394639,Force Staff,0.607390220867198,Shadow Demon,Lion
25,79,180,108,1,36,110,232,27,Q,0.7254350205729218,Arcane Boots,0.8428503735189447,Aghanim's Scepter,0.44624599140088683,Blink Dagger,0.33706265192544704,Magic Wand,0.6553379619690005,Refresher Orb,0.9340445507981938,Aether Lens,0.09404179926011025,Shadow Demon,Shadow Shaman
26,79,1,63,116,36,214,102,28,E,0.3276845240957136,Blink Dagger,0.3715258093276982,Power Treads,0.7189344479028904,Black King Bar,0.6366394012164788,Magic Wand,0.06309389344530558,Tranquil Boots,0.16942275351489944,Force Staff,0.3491779724141254,Shadow Demon,Slardar
27,79,1,180,36,110,231,119,29,W,0.9877860105854228,Blink Dagger,0.5088382066567644,Arcane Boots,0.39209286722407466,Magic Wand,0.32369010453559843,Refresher Orb,0.6794469592901975,Guardian Greaves,0.006556236512950231,Shiva's Guard,0.888976262520953,Shadow Demon,Tidehunter
28,79,180,108,254,36,116,232,30,Q,0.5533588835336123,Arcane Boots,0.46535234531569547,Aghanim's Scepter,0.1760420681473971,Glimmer Cape,0.1209799643999041,Magic Wand,0.4972807128662984,Black King Bar,0.5580372515612635,Aether Lens,0.9813260396521016,Shadow Demon,Witch Doctor
29,79,214,108,79,102,36,92,31,W,0.03362678467465585,Tranquil Boots,0.4818868847714264,Aghanim's Scepter,0.7689669048414427,Mekansm,0.44769203883214703,Force Staff,0.41249334932909976,Magic Wand,0.4851833393205046,Urn of Shadows,0.5855835362156365,Shadow Demon,Lich
30,79,63,154,196,143,174,36,32,W,0.4954843612498764,Power Treads,0.0065785091759206216,Sange and Yasha,0.5937234249820167,Diffusal Blade,0.42836334049055436,Skull Basher,0.7559233057222551,Diffusal Blade,0.3407136287736724,Magic Wand,0.33627314686935805,Shadow Demon,Riki
31,79,1,116,108,178,110,214,33,W,0.6826967851713311,Blink Dagger,0.44156941727802146,Black King Bar,0.04028902739084195,Aghanim's Scepter,0.9687356412373469,Soul Ring,0.7624056963122543,Refresher Orb,0.5621025467336176,Tranquil Boots,0.1660077146586313,Shadow Demon,Enigma
32,79,1,48,178,41,204,220,34,Q,0.8662963338731952,Blink Dagger,0.09723962995869528,Boots of Travel,0.5787043135805557,Soul Ring,0.0003740821201766442,Bottle,0.13105992990169013,Dagon,0.09938918375930028,Boots of Travel,0.5556811904421459,Shadow Demon,Tinker
33,79,63,152,158,50,166,212,35,Q,0.3199615269834465,Power Treads,0.16583900470618707,Shadow Blade,0.36057632674129936,Mjollnir,0.06305881271646041,Phase Boots,0.6657866444706819,Maelstrom,0.47885941146636957,Ring of Aquila,0.9646125948479072,Shadow Demon,Sniper
34,79,108,63,79,36,231,1,36,Q,0.7015368313093395,Aghanim's Scepter,0.7739016424281916,Power Treads,0.9446875064306944,Mekansm,0.07230219677005012,Magic Wand,0.09151797893521785,Guardian Greaves,0.9030323708410808,Blink Dagger,0.9816519658032429,Shadow Demon,Necrophos
35,79,108,180,110,36,65,231,37,E,0.9902969677882055,Aghanim's Scepter,0.369537573182811,Arcane Boots,0.5652021941952032,Refresher Orb,0.36309104737117204,Magic Wand,0.6143582765336031,Hand of Midas,0.7746001603837729,Guardian Greaves,0.329372542499057,Shadow Demon,Warlock
36,79,194,1,63,81,36,48,38,Q,0.40402775962440185,Necronomicon,0.5530444205678429,Blink Dagger,0.9698925137520095,Power Treads,0.32575421519746917,Vladmir's Offering,0.30738300862714785,Magic Wand,0.9619052555127728,Boots of Travel,0.4822121844698525,Shadow Demon,Beastmaster
37,79,63,108,41,98,116,36,39,W,0.08343596525063068,Power Treads,0.6946318725307561,Aghanim's Scepter,0.7889370353498778,Bottle,0.06967464292801573,Orchid Malevolence,0.4350099377721769,Black King Bar,0.6779749469656503,Magic Wand,0.8448022508531419,Shadow Demon,Queen of Pain
38,79,108,63,212,36,190,152,40,Q,0.8541030295600814,Aghanim's Scepter,0.9031910730444069,Power Treads,0.9445986347658665,Ring of Aquila,0.11780053101434285,Magic Wand,0.9367505642834518,Veil of Discord,0.6045377863420617,Shadow Blade,0.3358875615275415,Shadow Demon,Venomancer
39,79,63,172,1,81,108,141,41,W,0.24657165438507478,Power Treads,0.19216369889362217,Mask of Madness,0.3585841184152785,Blink Dagger,0.7278729695752034,Vladmir's Offering,0.4071412002419502,Aghanim's Scepter,0.7570558274315078,Daedalus,0.35762474649279075,Shadow Demon,Faceless Void
40,79,63,1,151,116,127,112,42,W,0.7714557444985863,Power Treads,0.8188016828623624,Blink Dagger,0.13020059293637976,Armlet of Mordiggian,0.401516797393616,Black King Bar,0.28673238364211484,Blade Mail,0.7686510745817113,Assault Cuirass,0.6959748395197032,Shadow Demon,Wraith King
41,79,100,50,235,121,41,36,43,Q,0.26665088418406024,Eul's Scepter of Divinity,0.36284311597683394,Phase Boots,0.37645828036432727,Octarine Core,0.5434781493954847,Bloodstone,0.8579579750299712,Bottle,0.13026234763050093,Magic Wand,0.9163816709708952,Shadow Demon,Death Prophet
42,79,145,116,164,63,143,50,44,Q,0.6508055859419587,Battle Fury,0.04627414196422708,Black King Bar,0.8891931154794943,Helm of the Dominator,0.28356593110129935,Power Treads,0.19838232910484044,Skull Basher,0.2229083780415897,Phase Boots,0.9892324368814411,Shadow Demon,Phantom Assassin
43,79,108,180,232,36,231,79,45,E,0.0540410863716001,Aghanim's Scepter,0.17976399529790765,Arcane Boots,0.3065164395956361,Aether Lens,0.6838904392681779,Magic Wand,0.7409860975550288,Guardian Greaves,0.17374351870354343,Mekansm,0.5920275698693075,Shadow Demon,Pugna
44,79,168,1,63,116,141,50,46,W,0.11611311576703476,Desolator,0.12409273120873676,Blink Dagger,0.20741146586212778,Power Treads,0.409347940504196,Black King Bar,0.9896959665945526,Daedalus,0.782842695276597,Phase Boots,0.48414415658910703,Shadow Demon,Templar Assassin
45,79,63,212,79,108,152,147,47,E,0.424541639896178,Power Treads,0.48094342479704244,Ring of Aquila,0.8956587768489458,Mekansm,0.7342250368086325,Aghanim's Scepter,0.5150019715567743,Shadow Blade,0.3447191646995855,Manta Style,0.862294076234338,Shadow Demon,Viper
46,79,63,164,147,116,212,139,48,W,0.7583433165949474,Power Treads,0.946229914522378,Helm of the Dominator,0.19835175647492798,Manta Style,0.42813097507091546,Black King Bar,0.9782115773790998,Ring of Aquila,0.8862803981640762,Butterfly,0.5063877874551107,Shadow Demon,Luna
47,79,63,116,164,112,1,154,49,Q,0.6064692111804576,Power Treads,0.7318858372295739,Black King Bar,0.3480797347836394,Helm of the Dominator,0.28070104570332133,Assault Cuirass,0.07997984036747408,Blink Dagger,0.44408462573594554,Sange and Yasha,0.07521530516892405,Shadow Demon,Dragon Knight
48,79,180,36,231,92,79,187,50,W,0.21866524835469947,Arcane Boots,0.331164209385554,Magic Wand,0.2435387178288848,Guardian Greaves,0.17781932532858113,Urn of Shadows,0.144567186168982,Mekansm,0.4249919059820052,Medallion of Courage,0.24435844828702402,Shadow Demon,Dazzle
49,79,127,108,50,36,41,102,51,E,0.3064335003252565,Blade Mail,0.44483675203590756,Aghanim's Scepter,0.5905738589476892,Phase Boots,0.6008981127333919,Magic Wand,0.9280772693772462,Bottle,0.9061446881588847,Force Staff,0.546715614532453,Shadow Demon,Clockwerk
50,79,121,180,235,108,100,48,52,E,0.35040002227363876,Bloodstone,0.8581736382028237,Arcane Boots,0.9919049317693033,Octarine Core,0.11777893975524245,Aghanim's Scepter,0.9461482662694323,Eul's Scepter of Divinity,0.9676048788868956,Boots of Travel,0.5363011842156694,Shadow Demon,Leshrac
51,79,63,65,168,152,108,194,53,E,0.0692332226166038,Power Treads,0.09309459794894959,Hand of Midas,0.9317975171713216,Desolator,0.7029325698933082,Shadow Blade,0.13379149158339532,Aghanim's Scepter,0.44716248123155833,Necronomicon,0.7602793422550881,Shadow Demon,Natures Prophet
52,79,151,63,154,112,50,143,54,W,0.8866649999213201,Armlet of Mordiggian,0.3069832190196403,Power Treads,0.3968685548805896,Sange and Yasha,0.8706721562645588,Assault Cuirass,0.9408828329455359,Phase Boots,0.32954421781834287,Skull Basher,0.5766250821587745,Shadow Demon,Lifestealer
53,79,231,178,1,180,79,90,55,E,0.4553762344533473,Guardian Greaves,0.4628093145038563,Soul Ring,0.9551400578136618,Blink Dagger,0.2471729453892333,Arcane Boots,0.9220582701118629,Mekansm,0.7129618206703867,Pipe of Insight,0.5708969087947252,Shadow Demon,Dark Seer
54,79,63,98,168,212,135,116,56,W,0.6021316043197091,Power Treads,0.31087996202545554,Orchid Malevolence,0.8705531078994713,Desolator,0.722232864248604,Ring of Aquila,0.9684583796747893,Monkey King Bar,0.8104035622487656,Black King Bar,0.14956985506745835,Shadow Demon,Clinkz
55,79,180,178,108,36,231,79,57,Q,0.5463953752048212,Arcane Boots,0.6324823398795513,Soul Ring,0.6771519073293834,Aghanim's Scepter,0.5578642166737892,Magic Wand,0.5564817579130091,Guardian Greaves,0.06853666747711318,Mekansm,0.678218141796553,Shadow Demon,Omniknight
56,79,108,236,63,247,36,50,58,Q,0.6506599209772982,Aghanim's Scepter,0.3188465912351133,Dragon Lance,0.07321575263315305,Power Treads,0.38531165607421025,Moon Shard,0.15202201318292807,Magic Wand,0.838818690743388,Phase Boots,0.7684003021869107,Shadow Demon,Enchantress
57,79,63,151,164,116,92,156,59,W,0.982773086974254,Power Treads,0.6005180057533834,Armlet of Mordiggian,0.44779219957882166,Helm of the Dominator,0.5980285186333248,Black King Bar,0.3864412710494648,Urn of Shadows,0.18961341822482292,Satanic,0.7641834425805356,Shadow Demon,Huskar
58,79,50,92,108,116,63,125,60,Q,0.8677606935703036,Phase Boots,0.14770234800023097,Urn of Shadows,0.9321879236112882,Aghanim's Scepter,0.025456380310356463,Black King Bar,0.09838820492174982,Power Treads,0.5869017904042864,Vanguard,0.17406912075911163,Shadow Demon,Night Stalker
59,79,178,63,81,98,116,48,61,W,0.8253868856725917,Soul Ring,0.7496479911370867,Power Treads,0.2820785058892744,Vladmir's Offering,0.233343033461353,Orchid Malevolence,0.6425519264828823,Black King Bar,0.16558021102499576,Boots of Travel,0.06309694757203399,Shadow Demon,Broodmother
60,79,50,168,231,92,204,81,62,E,0.8981523311643536,Phase Boots,0.9458635485901892,Desolator,0.696589271678683,Guardian Greaves,0.9450052865463975,Urn of Shadows,0.3252844955415948,Dagon,0.816891947271188,Vladmir's Offering,0.505517024136982,Shadow Demon,Bounty Hunter
61,79,168,63,123,212,135,36,63,E,0.6097200601992252,Desolator,0.6251115570398724,Power Treads,0.882678741233368,Linken's Sphere,0.5819040298811724,Ring of Aquila,0.12479770420176783,Monkey King Bar,0.9354194342530567,Magic Wand,0.8606603463028946,Shadow Demon,Weaver
62,79,180,100,36,108,190,102,64,Q,0.8383879119114314,Arcane Boots,0.24576977429739943,Eul's Scepter of Divinity,0.028818641279684365,Magic Wand,0.08359420978798715,Aghanim's Scepter,0.0731936856224078,Veil of Discord,0.604644765930252,Force Staff,0.9769248455033595,Shadow Demon,Jakiro
63,79,1,102,214,48,36,100,65,Q,0.0711227946875721,Blink Dagger,0.8730346459102273,Force Staff,0.2561750124716837,Tranquil Boots,0.64163562484487,Boots of Travel,0.9644354112464673,Magic Wand,0.7163439527743214,Eul's Scepter of Divinity,0.10108317687023827,Shadow Demon,Batrider
64,79,108,79,180,231,81,194,66,E,0.9213796611729508,Aghanim's Scepter,0.3072782260641239,Mekansm,0.5232852681862491,Arcane Boots,0.4505509666114973,Guardian Greaves,0.08031146915842591,Vladmir's Offering,0.988659735856475,Necronomicon,0.2930792572982187,Shadow Demon,Chen
65,79,137,50,147,114,125,174,67,Q,0.26250677814837065,Radiance,0.5585884172709467,Phase Boots,0.3728364941494148,Manta Style,0.4291635814322874,Heart of Tarrasque,0.2956945026666302,Vanguard,0.736281594228681,Diffusal Blade,0.00018128682732521106,Shadow Demon,Spectre
66,79,108,65,180,36,100,92,68,W,0.1391500899224155,Aghanim's Scepter,0.39938581381187777,Hand of Midas,0.5575971169691265,Arcane Boots,0.8140089157531518,Magic Wand,0.3354629351469325,Eul's Scepter of Divinity,0.533408311897742,Urn of Shadows,0.5906881585543039,Shadow Demon,Ancient Apparition
67,79,50,1,81,108,119,152,69,W,0.24786098275184099,Phase Boots,0.9161684106846839,Blink Dagger,0.7998625085633073,Vladmir's Offering,0.9693583568778414,Aghanim's Scepter,0.5921264058929044,Shiva's Guard,0.7954234387112629,Shadow Blade,0.32072064959234814,Shadow Demon,Doom
68,79,1,50,81,116,143,208,70,E,0.9151603789772902,Blink Dagger,0.48278824320193237,Phase Boots,0.8054770884763629,Vladmir's Offering,0.11683798302035164,Black King Bar,0.3016574995677772,Skull Basher,0.6814413808443035,Abyssal Blade,0.06599991593584642,Shadow Demon,Ursa
69,79,63,92,116,172,127,36,71,E,0.939715582709347,Power Treads,0.3720451427034088,Urn of Shadows,0.33786240324282923,Black King Bar,0.799089484222207,Mask of Madness,0.28375864912213633,Blade Mail,0.21679846951411674,Magic Wand,0.5280398771793477,Shadow Demon,Spirit Breaker
70,79,50,116,164,135,154,212,72,W,0.4608061996866384,Phase Boots,0.9381621097304852,Black King Bar,0.7884805131841629,Helm of the Dominator,0.10669457200085164,Monkey King Bar,0.31714659763593567,Sange and Yasha,0.5266070796716378,Ring of Aquila,0.27251986133285366,Shadow Demon,Gyrocopter
71,79,137,48,147,112,235,158,73,W,0.7084009234165466,Radiance,0.7949139812349907,Boots of Travel,0.11376500401900136,Manta Style,0.6027700256206564,Assault Cuirass,0.17553763027167257,Octarine Core,0.7719395006233465,Mjollnir,0.07921401086110147,Shadow Demon,Alchemist
72,79,108,50,100,1,65,48,74,Q,0.3351663828816712,Aghanim's Scepter,0.8539864541320334,Phase Boots,0.12824998627965944,Eul's Scepter of Divinity,0.019128166938186864,Blink Dagger,0.8226687129611833,Hand of Midas,0.43512931184204506,Boots of Travel,0.6086935363915674,Shadow Demon,Invoker
73,79,63,102,36,206,108,79,75,E,0.17042036945344918,Power Treads,0.9356542288951534,Force Staff,0.7895458379783333,Magic Wand,0.38423535563801636,Rod of Atos,0.5873801476996413,Aghanim's Scepter,0.08575932964670108,Mekansm,0.058235388750462524,Shadow Demon,Silencer
74,79,63,116,206,102,1,96,76,W,0.03565003603283301,Power Treads,0.45935633590863667,Black King Bar,0.8387817333688314,Rod of Atos,0.5872491088587636,Force Staff,0.32554883794427436,Blink Dagger,0.5931880714291318,Scythe of Vyse,0.5864238413960439,Shadow Demon,Outworld Devourer
75,79,81,63,116,194,143,168,77,E,0.04077620664739179,Vladmir's Offering,0.35231505418265296,Power Treads,0.6760344828807188,Black King Bar,0.4364138220800152,Necronomicon,0.5660126621478785,Skull Basher,0.7916355339553617,Desolator,0.6008754468897461,Shadow Demon,Lycan
76,79,1,50,81,108,41,63,78,Q,0.4571770967803507,Blink Dagger,0.3834786510502667,Phase Boots,0.22448559992571426,Vladmir's Offering,0.7092546691685038,Aghanim's Scepter,0.29084089462525886,Bottle,0.32285086762093473,Power Treads,0.47799556288229017,Shadow Demon,Brewmaster
77,79,214,81,108,65,48,63,80,Q,0.6065980791540801,Tranquil Boots,0.5912488802236135,Vladmir's Offering,0.9985947633365065,Aghanim's Scepter,0.5895219071075067,Hand of Midas,0.9692632921057014,Boots of Travel,0.03223177096574481,Power Treads,0.06609786324648792,Shadow Demon,Lone Druid
78,79,63,151,147,185,114,164,81,Q,0.9980611664491102,Power Treads,0.27852845286287686,Armlet of Mordiggian,0.5438619507948322,Manta Style,0.07327907959875068,Drum of Endurance,0.8064857415826293,Heart of Tarrasque,0.7333284097881044,Helm of the Dominator,0.44895661730772285,Shadow Demon,Chaos Knight
79,79,108,1,63,81,48,96,82,W,0.35332652075813087,Aghanim's Scepter,0.6181373238057861,Blink Dagger,0.6247933119714817,Power Treads,0.46152135828443563,Vladmir's Offering,0.1502661290392201,Boots of Travel,0.35069831200442536,Scythe of Vyse,0.1942181779330583,Shadow Demon,Meepo
